valor,hora,localizacao,tipo_conta,chave_pix,chave_historico_fraude,fraude
1893.29,10,RS,salario,10177727566,True,1
885.73,21,RJ,poupanca,56580525157,False,0
2991.2,0,PR,poupanca,35254229622,True,1
1170.71,0,SP,poupanca,61051923157,True,1
1842.15,16,SP,salario,18764667202,False,0
208.88,14,BA,poupanca,79064286259,True,1
2572.44,15,MG,corrente,39703351764,False,1
2397.59,23,RJ,salario,80067922251,False,1
1148.62,16,RS,corrente,44129226281,False,0
2007.92,12,MG,poupanca,68131275918,True,1
2159.21,19,MG,corrente,58629150349,True,1
873.03,3,BA,salario,81339235185,False,1
1894.48,13,PR,poupanca,86333340824,True,1
78.37,13,MG,poupanca,37942150531,False,0
2599.38,18,RS,salario,30881965821,True,1
1821.95,10,PR,salario,25085304658,True,1
2257.94,6,SP,corrente,47880396776,True,1
810.33,1,RJ,corrente,54691222463,False,1
1422.67,12,MG,poupanca,57083290112,True,1
232.38,12,BA,corrente,80042974154,True,1
712.07,22,SP,poupanca,64663588335,True,1
1833.85,19,SP,salario,41632260871,False,0
903.58,14,PR,salario,87129328005,True,1
317.89,11,PR,corrente,39891119814,False,0
2745.9,8,RJ,poupanca,57416196987,True,1
2700.77,19,RS,poupanca,59553028995,False,1
814.48,6,PR,salario,76983676208,True,1
2826.19,1,SP,corrente,37159394005,True,1
1103.14,19,RS,poupanca,12971737855,True,1
2236.31,17,MG,poupanca,61556028729,True,1
13.99,20,BA,corrente,73011702558,True,1
2378.3,14,RS,corrente,83181669880,True,1
2642.52,18,MG,poupanca,10061333723,False,1
1867.52,21,MG,poupanca,52003759238,False,0
681.27,10,RJ,salario,11236985035,False,0
991.0,5,PR,salario,58504544914,False,1
2357.52,12,MG,corrente,65836105655,True,1
681.57,0,RJ,corrente,29287476034,True,1
2817.69,14,SP,poupanca,78755775694,False,1
354.93,19,RJ,poupanca,78311095468,False,0
153.21,11,SP,salario,83153281808,True,1
80.46,3,RJ,poupanca,84995116803,True,1
1532.6,23,RS,poupanca,15005709637,True,1
1203.92,0,RS,corrente,41029137614,True,1
1561.96,18,RJ,salario,21626385922,False,0
2741.46,23,RS,poupanca,75752779644,True,1
364.42,0,MG,corrente,90742287565,True,1
2178.55,23,RJ,poupanca,08817877637,True,1
2193.96,2,PR,corrente,10285221152,True,1
1036.06,10,RJ,corrente,35254229622,True,1
2928.1,7,RS,poupanca,49357956639,False,1
2100.78,12,RS,poupanca,19205633531,True,1
2262.59,5,RJ,corrente,08318106257,True,1
2670.65,21,MG,poupanca,31408095094,True,1
1823.61,5,BA,poupanca,67946617739,True,1
2831.61,4,MG,corrente,74796968696,False,1
622.59,11,PR,poupanca,61195410913,False,0
380.64,23,RJ,salario,19169000772,True,1
2891.14,1,PR,poupanca,24150037879,False,1
376.28,1,BA,poupanca,91300470923,True,1
727.1,0,SP,salario,83723909547,True,1
2615.11,15,PR,poupanca,17528240273,True,1
1426.07,20,SP,poupanca,13647098139,True,1
180.06,1,RJ,poupanca,75722006644,False,0
901.16,8,RJ,poupanca,08817877637,True,1
1878.68,5,BA,salario,19205633531,True,1
2040.2,19,MG,poupanca,87129328005,True,1
95.62,1,RJ,poupanca,31408095094,True,1
1314.16,0,BA,corrente,16996218396,False,1
2937.57,14,BA,corrente,52003759238,False,1
1499.71,23,MG,poupanca,41029137614,True,1
186.88,6,BA,salario,18764667202,False,0
2830.16,17,RS,corrente,72672213626,False,1
2765.56,0,RJ,poupanca,40074279911,True,1
2492.83,5,PR,salario,67069670947,False,1
1660.61,16,PR,corrente,68708727126,True,1
1585.21,15,RJ,corrente,95399207452,True,1
1734.53,14,SP,salario,75722006644,False,0
1544.14,18,SP,corrente,73644360269,False,0
109.2,10,RS,salario,75752779644,True,1
2290.37,14,PR,salario,52640027048,True,1
1530.11,6,BA,salario,69576019160,False,1
2309.76,2,SP,salario,68660923607,True,1
698.23,2,PR,poupanca,45601621040,True,1
1484.76,9,RS,salario,51569063073,False,0
2885.36,7,RJ,corrente,63938194875,True,1
1677.68,6,SP,salario,40074279911,True,1
2777.9,7,MG,corrente,68660923607,True,1
2301.97,4,RS,corrente,12428018704,True,1
535.44,23,MG,corrente,82074945903,True,1
2712.16,13,RJ,corrente,68131275918,True,1
937.25,16,RJ,poupanca,60996969166,False,0
2634.2,7,BA,salario,19130780869,True,1
2631.46,0,MG,corrente,03192263922,True,1
2567.0,19,MG,poupanca,36889760558,False,1
158.69,16,SP,corrente,73644360269,False,0
2414.02,18,RS,corrente,83723909547,True,1
1571.3,19,MG,corrente,58629150349,True,1
2951.67,3,MG,corrente,83417849270,True,1
1187.18,17,BA,corrente,35075520981,True,1
1417.67,22,MG,corrente,72672213626,False,0
58.9,8,MG,salario,07138266565,False,0
2446.05,16,RS,salario,75722006644,False,1
2249.05,9,SP,corrente,84386939369,False,1
2900.92,8,MG,salario,98529663978,False,1
1277.0,11,SP,salario,92564139949,True,1
1386.93,0,BA,corrente,30726410913,False,1
791.17,20,SP,corrente,87133689075,True,1
843.05,9,BA,salario,56666895189,False,0
2916.43,23,BA,corrente,46005520766,True,1
2250.92,20,PR,poupanca,99501588275,False,1
2108.78,9,RS,corrente,99501588275,False,1
2162.06,18,MG,salario,82074945903,True,1
2540.57,20,MG,corrente,63054567080,False,1
196.26,8,PR,corrente,78755775694,False,0
721.17,17,RJ,salario,67342987252,True,1
1516.81,15,PR,corrente,19892177473,True,1
1089.27,23,SP,salario,94414354471,True,1
2139.15,2,BA,poupanca,75674448024,True,1
2960.22,5,MG,salario,03421471858,False,1
1455.77,11,PR,poupanca,86940505221,True,1
633.17,22,BA,salario,80042974154,True,1
2857.52,23,MG,corrente,50238649095,True,1
832.06,21,SP,poupanca,56666895189,False,0
2506.82,20,MG,corrente,87133689075,True,1
2180.55,8,BA,salario,85388295094,False,1
2818.88,9,PR,salario,21746943406,True,1
2536.24,21,MG,salario,19169000772,True,1
2306.27,2,PR,poupanca,63938194875,True,1
2690.96,15,MG,salario,74718726916,True,1
214.97,20,BA,poupanca,38563236869,True,1
2768.31,15,PR,poupanca,25085304658,True,1
2819.9,13,PR,salario,37942150531,False,1
1096.45,3,PR,salario,13647098139,True,1
2570.75,3,RJ,poupanca,83448860355,False,1
725.71,15,MG,poupanca,31408095094,True,1
2987.64,20,SP,salario,76638104070,False,1
755.55,10,RJ,salario,42277751405,False,0
2313.77,17,MG,poupanca,74796968696,False,1
1891.86,13,SP,corrente,57173182295,True,1
2827.79,8,RS,salario,25085304658,True,1
601.49,0,PR,poupanca,65359395034,True,1
1519.22,6,RS,poupanca,44129226281,False,1
1330.87,22,PR,salario,50238649095,True,1
2455.64,6,MG,corrente,37942150531,False,1
804.26,3,RJ,salario,09409571006,True,1
21.05,16,RS,corrente,80042974154,True,1
76.8,17,BA,salario,37159394005,True,1
751.21,17,PR,poupanca,14307827127,True,1
1953.86,9,SP,poupanca,17692721081,True,1
1977.88,2,MG,poupanca,08522663396,False,1
699.57,9,RJ,salario,19205633531,True,1
973.54,13,BA,poupanca,87129328005,True,1
875.15,13,BA,poupanca,80068228392,False,0
353.8,18,RS,salario,58504544914,False,0
1104.89,1,RJ,corrente,03192263922,True,1
1677.81,5,PR,salario,16882389903,False,1
1909.41,19,RJ,poupanca,81647904478,True,1
2063.4,8,RS,salario,73276745078,False,1
535.2,12,RS,poupanca,35075520981,True,1
2609.68,12,SP,salario,16759032692,False,1
225.52,9,BA,poupanca,87133689075,True,1
2537.28,2,RS,salario,08522663396,False,1
2714.45,9,BA,poupanca,31408095094,True,1
635.4,19,SP,poupanca,18764667202,False,0
2860.39,9,RS,poupanca,86331739374,True,1
381.25,17,RS,salario,56580525157,False,0
680.83,7,BA,corrente,68131275918,True,1
2729.09,18,SP,salario,12944839297,False,1
595.16,8,MG,salario,78311095468,False,0
2254.35,4,MG,poupanca,75674448024,True,1
2548.93,7,SP,corrente,81647904478,True,1
436.53,4,MG,salario,08522663396,False,1
538.73,16,RJ,poupanca,72672213626,False,0
1959.07,11,MG,corrente,92076109629,True,1
2409.7,19,MG,corrente,98529663978,False,1
431.63,17,BA,poupanca,19892177473,True,1
2218.36,20,RJ,poupanca,17528240273,True,1
1251.02,12,SP,salario,35075520981,True,1
249.31,21,MG,salario,87129328005,True,1
729.09,7,BA,poupanca,03192263922,True,1
140.28,19,RJ,poupanca,98809589191,True,1
498.76,3,BA,salario,49357956639,False,1
44.8,15,BA,salario,26155691079,False,0
2097.31,1,BA,poupanca,78311095468,False,1
40.13,15,PR,poupanca,57083290112,True,1
2160.67,18,RJ,corrente,83417849270,True,1
1283.26,19,MG,salario,18764667202,False,0
1232.53,18,PR,poupanca,60996969166,False,0
2834.85,16,RS,salario,61051923157,True,1
2283.79,16,RJ,poupanca,67991554361,False,1
2758.52,6,RJ,corrente,64663588335,True,1
1214.61,19,MG,corrente,82074945903,True,1
2579.41,0,BA,salario,39903159244,True,1
1186.54,18,RS,poupanca,13647098139,True,1
2715.71,10,MG,corrente,16759032692,False,1
346.85,12,SP,corrente,80042974154,True,1
361.38,10,MG,poupanca,15451898736,False,0
462.04,23,BA,poupanca,66886455562,False,0
13.53,14,MG,salario,68131275918,True,1
1537.28,11,MG,salario,83086204376,True,1
2362.45,5,RS,corrente,19892177473,True,1
929.21,16,RJ,corrente,83086204376,True,1
291.1,0,SP,poupanca,46005520766,True,1
2040.87,20,SP,poupanca,62216586388,True,1
63.3,8,PR,poupanca,50238649095,True,1
1470.39,7,BA,poupanca,85810622193,False,0
2005.47,7,MG,corrente,39703351764,False,1
721.12,9,PR,salario,67342987252,True,1
852.13,10,RJ,salario,68708727126,True,1
2000.05,16,MG,poupanca,20584103208,False,1
1266.47,20,RS,poupanca,83417849270,True,1
964.01,8,MG,corrente,84995116803,True,1
1966.57,9,MG,poupanca,00011120086,False,0
829.48,13,PR,poupanca,10285221152,True,1
2958.23,7,PR,poupanca,28789172327,True,1
1880.02,17,BA,corrente,46005520766,True,1
2252.76,16,PR,salario,10177727566,True,1
2022.85,19,MG,poupanca,19892177473,True,1
2626.51,5,RJ,corrente,46005520766,True,1
876.86,15,RS,salario,77158262024,False,0
2238.9,21,RS,poupanca,09235067444,True,1
64.55,23,BA,corrente,82173201296,False,0
1475.47,7,RS,corrente,64663588335,True,1
2945.07,1,RS,poupanca,84073941011,False,1
1565.24,6,MG,poupanca,27934995851,False,1
190.03,15,RS,salario,04053280886,True,1
2691.84,8,BA,poupanca,19205633531,True,1
1961.85,21,PR,poupanca,25396619266,True,1
1797.57,13,RS,corrente,26155691079,False,0
1457.34,14,PR,salario,36115533445,False,0
1197.83,11,PR,poupanca,37459869587,False,0
2864.76,4,RJ,poupanca,75674448024,True,1
1632.57,13,PR,poupanca,61556028729,True,1
571.08,11,PR,corrente,94414354471,True,1
1007.28,14,RJ,salario,44129226281,False,0
1764.55,23,RJ,corrente,98529663978,False,0
1123.11,23,SP,corrente,26155691079,False,0
1021.68,13,RS,salario,12944839297,False,0
1956.38,21,MG,poupanca,16759032692,False,0
2643.03,18,BA,poupanca,91300470923,True,1
2498.91,7,PR,salario,18764667202,False,1
2489.86,20,BA,corrente,45601621040,True,1
1228.53,1,RJ,salario,60996969166,False,1
972.95,5,RS,corrente,28789172327,True,1
1396.61,16,RS,salario,56471803671,False,0
1917.11,6,MG,salario,72898095707,False,1
1576.7,8,SP,corrente,81647904478,True,1
978.38,4,BA,salario,62216586388,True,1
2803.24,3,MG,salario,19169000772,True,1
2964.74,7,MG,salario,97622039231,False,1
2273.71,5,BA,corrente,98809589191,True,1
2290.53,23,MG,poupanca,64663588335,True,1
1396.4,15,RS,corrente,18764667202,False,0
2686.17,4,RJ,corrente,80042974154,True,1
2042.64,1,RJ,corrente,78311095468,False,1
1437.39,8,BA,corrente,09141030384,False,0
2638.93,1,MG,poupanca,52640027048,True,1
1397.62,7,BA,salario,37835678737,False,0
2912.53,7,MG,corrente,84995116803,True,1
795.79,6,RS,poupanca,03192263922,True,1
32.09,16,RJ,poupanca,83510998769,True,1
2608.62,22,BA,corrente,74796968696,False,1
1443.48,5,RJ,salario,90742287565,True,1
1778.36,13,MG,salario,56666895189,False,0
849.92,1,BA,salario,19205633531,True,1
2521.6,3,BA,corrente,68866314169,False,1
851.54,7,PR,poupanca,94414354471,True,1
1946.16,23,RJ,salario,35075520981,True,1
582.23,21,PR,corrente,03192263922,True,1
2763.66,0,MG,corrente,50833850004,True,1
2375.34,18,RJ,corrente,91300470923,True,1
773.94,19,SP,poupanca,10061333723,False,0
73.27,6,MG,salario,94414354471,True,1
842.16,7,BA,corrente,67991554361,False,0
1706.71,9,PR,corrente,67946617739,True,1
1718.02,7,SP,corrente,68519683977,True,1
1426.44,19,RJ,corrente,03192263922,True,1
2913.94,13,BA,corrente,41136801401,False,1
1840.52,6,SP,corrente,56580525157,False,1
1290.15,4,MG,corrente,24150037879,False,1
2719.85,14,RS,salario,45995363582,True,1
2480.85,1,RJ,poupanca,65836105655,True,1
1663.3,13,RJ,corrente,75722006644,False,0
1286.49,5,SP,corrente,24150037879,False,1
1289.43,21,RS,corrente,95287569506,False,0
1235.22,5,BA,corrente,91300470923,True,1
1569.39,19,RJ,salario,09235067444,True,1
887.43,23,PR,poupanca,99501588275,False,0
362.65,20,RS,salario,16882389903,False,0
238.26,5,MG,corrente,37249484758,True,1
318.31,11,SP,salario,19169000772,True,1
2315.84,9,MG,corrente,66886455562,False,1
1690.36,17,BA,corrente,17692721081,True,1
2874.32,0,MG,poupanca,28789172327,True,1
338.06,18,SP,poupanca,54691222463,False,0
193.96,16,PR,salario,83086204376,True,1
747.34,8,BA,salario,52003759238,False,0
1776.03,6,RJ,salario,81339235185,False,1
2483.27,17,RJ,corrente,37459869587,False,1
1442.87,23,PR,salario,68381086559,False,0
739.69,13,MG,poupanca,48526971262,False,0
1812.24,13,BA,poupanca,83510998769,True,1
1229.02,5,BA,poupanca,28789172327,True,1
945.5,1,PR,salario,41632260871,False,1
1789.77,23,PR,corrente,08817877637,True,1
2645.07,23,PR,poupanca,72898095707,False,1
354.83,6,BA,salario,17528240273,True,1
2396.2,4,BA,salario,84386939369,False,1
1080.1,13,BA,poupanca,16996218396,False,0
2942.45,18,SP,corrente,85388295094,False,1
1213.32,22,SP,poupanca,37942150531,False,0
2163.42,7,RS,salario,94414354471,True,1
1848.1,3,SP,salario,80042974154,True,1
1862.94,2,RJ,poupanca,13647098139,True,1
1326.49,6,RJ,poupanca,76638104070,False,1
2648.57,14,BA,salario,49357956639,False,1
801.78,0,MG,salario,80068228392,False,1
936.94,0,BA,salario,73644360269,False,1
182.32,3,SP,salario,27934995851,False,0
2208.21,20,PR,poupanca,41632260871,False,1
12.37,13,SP,corrente,28799064762,True,1
728.79,17,MG,salario,30242900384,False,0
34.17,17,BA,salario,40730672005,False,0
1726.94,14,RS,salario,98202922779,False,0
233.41,23,SP,poupanca,51569063073,False,0
905.72,22,MG,salario,03421792842,False,0
2324.41,21,BA,salario,57173182295,True,1
2344.82,23,RJ,poupanca,28799064762,True,1
661.53,20,PR,poupanca,46792295310,True,1
2653.7,3,BA,poupanca,72672213626,False,1
2590.41,13,RS,poupanca,63520066428,True,1
2245.52,5,SP,corrente,08318106257,True,1
1493.22,4,RJ,poupanca,74883987438,True,1
844.82,2,SP,salario,08522663396,False,1
2043.26,3,BA,corrente,30726410913,False,1
1981.05,16,RJ,poupanca,81339235185,False,0
2109.99,11,MG,poupanca,03421792842,False,1
362.8,20,RJ,poupanca,50238649095,True,1
2318.06,17,RS,poupanca,20689984320,False,1
1083.23,12,MG,corrente,78755775694,False,0
1696.18,9,RJ,corrente,16882389903,False,0
2464.43,16,RS,corrente,56580525157,False,1
83.99,7,BA,poupanca,50238649095,True,1
645.65,21,RJ,salario,67342987252,True,1
2734.85,11,RS,salario,76638104070,False,1
821.34,20,SP,salario,30881965821,True,1
1797.96,12,RS,corrente,83448860355,False,0
118.19,7,RS,poupanca,67946617739,True,1
398.41,23,MG,poupanca,63938194875,True,1
1122.23,11,BA,corrente,90742287565,True,1
1338.1,1,SP,corrente,04053280886,True,1
1032.52,10,RS,poupanca,45995363582,True,1
1065.12,10,RJ,corrente,10061333723,False,0
1156.63,9,BA,salario,00011120086,False,0
705.86,8,RS,salario,40981295265,False,0
1258.81,3,RS,salario,45601621040,True,1
1826.09,15,MG,poupanca,91300470923,True,1
2622.65,16,PR,poupanca,24150037879,False,1
906.79,18,MG,poupanca,03421792842,False,0
1838.66,13,PR,salario,62216586388,True,1
2010.4,21,MG,salario,87129328005,True,1
2460.14,13,MG,poupanca,67946617739,True,1
1247.02,5,RJ,corrente,16996218396,False,1
2858.14,15,SP,salario,78500669606,True,1
2699.13,19,SP,poupanca,28789172327,True,1
313.23,18,BA,poupanca,60996969166,False,0
377.48,4,RS,salario,10177727566,True,1
1228.22,17,SP,poupanca,30242900384,False,0
570.01,20,MG,poupanca,41632260871,False,0
1063.9,11,SP,salario,66886455562,False,0
373.07,8,PR,poupanca,12971737855,True,1
1552.31,14,RS,corrente,03997709892,True,1
2581.37,8,SP,poupanca,99501588275,False,1
2369.38,18,RS,corrente,92564139949,True,1
1588.07,21,SP,corrente,04053280886,True,1
2723.8,11,MG,salario,19205633531,True,1
17.81,7,SP,corrente,55536464689,True,1
2830.58,13,MG,poupanca,67342987252,True,1
933.4,8,SP,corrente,63520066428,True,1
2606.13,2,RJ,poupanca,45995363582,True,1
1925.78,11,RS,poupanca,67342987252,True,1
2040.15,17,RS,poupanca,41029137614,True,1
1997.99,21,PR,corrente,95287569506,False,0
221.73,18,RS,salario,53521975925,False,0
266.94,18,PR,salario,00011120086,False,0
2081.81,1,SP,poupanca,10061333723,False,1
79.94,8,BA,salario,46005520766,True,1
494.72,9,SP,poupanca,16759032692,False,0
2852.44,2,MG,poupanca,84386939369,False,1
969.35,19,MG,salario,83086204376,True,1
1679.88,21,BA,salario,99501588275,False,0
2770.17,19,SP,poupanca,35570212798,False,1
2377.05,12,RJ,poupanca,30881965821,True,1
2407.0,22,MG,salario,40981295265,False,1
1676.73,5,RS,salario,68708727126,True,1
2054.5,9,PR,salario,12428018704,True,1
2561.65,19,RJ,corrente,52003759238,False,1
1022.17,22,RS,poupanca,08318106257,True,1
166.23,15,SP,poupanca,80067922251,False,0
1178.27,9,SP,salario,15005709637,True,1
1294.55,9,RS,poupanca,56471803671,False,0
1949.17,2,RS,poupanca,41136801401,False,1
1467.61,21,SP,salario,56666895189,False,0
1813.18,11,RS,poupanca,80067922251,False,0
1998.41,15,RS,salario,00011120086,False,0
607.05,6,PR,poupanca,59553028995,False,1
1909.92,23,BA,corrente,57173182295,True,1
2872.19,17,MG,corrente,12524583660,True,1
471.03,7,RJ,salario,10144660336,False,0
2383.13,16,MG,poupanca,58504544914,False,1
75.49,5,RS,corrente,17528240273,True,1
793.98,3,RS,salario,20689984320,False,1
1643.39,16,PR,poupanca,37249484758,True,1
2298.61,18,MG,corrente,03421792842,False,1
1626.61,0,PR,corrente,10144660336,False,1
2655.39,4,RJ,corrente,36889760558,False,1
1725.49,18,RJ,poupanca,40730672005,False,0
1559.53,14,SP,salario,10061333723,False,0
1558.29,16,RJ,salario,65836105655,True,1
131.02,18,SP,corrente,30408761018,False,0
185.58,21,MG,salario,47742701150,False,0
669.88,12,MG,corrente,30242900384,False,0
1836.98,13,RJ,salario,38645874361,False,0
1289.72,3,BA,corrente,40981295265,False,1
44.5,22,BA,salario,75752779644,True,1
2245.55,15,RJ,poupanca,11236985035,False,1
59.13,2,RS,poupanca,12428018704,True,1
1784.11,18,SP,poupanca,61556028729,True,1
274.6,16,MG,poupanca,81339235185,False,0
2006.72,20,RS,salario,30408761018,False,1
2145.01,4,MG,poupanca,98529663978,False,1
2202.65,17,SP,salario,16996218396,False,1
1283.69,10,BA,corrente,60996969166,False,0
1680.65,3,PR,poupanca,35570212798,False,1
678.86,23,RS,poupanca,49392613224,True,1
651.49,8,RJ,corrente,75722006644,False,0
1054.27,11,RJ,corrente,39703351764,False,0
1827.23,0,MG,poupanca,56580525157,False,1
2488.93,11,PR,poupanca,79064286259,True,1
419.46,9,BA,salario,25085304658,True,1
1182.12,22,MG,poupanca,95399207452,True,1
2913.74,23,BA,poupanca,85810622193,False,1
1650.85,9,BA,poupanca,31408095094,True,1
1342.01,0,BA,corrente,94414354471,True,1
2465.9,17,RJ,poupanca,30881965821,True,1
397.93,2,SP,salario,45995363582,True,1
877.14,5,RJ,salario,83153281808,True,1
510.77,18,RS,salario,41632260871,False,0
812.21,3,RJ,salario,98529663978,False,1
2112.58,10,SP,poupanca,15451898736,False,1
760.71,23,RJ,salario,12971737855,True,1
1374.98,19,PR,poupanca,13461210683,True,1
767.89,12,SP,corrente,49357956639,False,0
1360.35,9,RS,salario,10177727566,True,1
1154.0,12,PR,salario,74883987438,True,1
2101.19,12,MG,corrente,10061333723,False,1
2998.43,21,RJ,corrente,38563236869,True,1
2902.27,13,BA,corrente,37835678737,False,1
309.43,15,RS,corrente,41632260871,False,0
1994.43,7,RJ,corrente,73011702558,True,1
716.16,16,SP,corrente,19169000772,True,1
1898.01,21,MG,corrente,52003759238,False,0
343.18,4,MG,poupanca,56580525157,False,1
448.87,7,BA,poupanca,08318106257,True,1
2281.01,11,RJ,corrente,80042974154,True,1
2850.21,11,SP,poupanca,78500669606,True,1
2197.32,1,PR,salario,37459869587,False,1
647.37,19,PR,corrente,52003759238,False,0
2157.81,15,RJ,poupanca,12820380064,False,1
621.97,15,RS,salario,27934995851,False,0
1144.22,6,RJ,salario,48526971262,False,1
1828.3,23,PR,poupanca,37459869587,False,0
1189.09,10,MG,corrente,08318106257,True,1
69.38,8,SP,poupanca,47880396776,True,1
778.24,5,RS,poupanca,63938194875,True,1
2501.37,12,RJ,corrente,50238649095,True,1
1534.81,3,MG,corrente,21746943406,True,1
1727.85,10,RS,poupanca,85388295094,False,0
802.67,18,SP,corrente,68381086559,False,0
2135.88,8,MG,corrente,53521975925,False,1
912.7,5,RJ,poupanca,35570212798,False,1
997.3,0,BA,corrente,54691222463,False,1
1340.63,23,RJ,corrente,83086204376,True,1
444.55,10,SP,corrente,35570212798,False,0
2169.47,1,MG,corrente,50238649095,True,1
2801.24,10,PR,poupanca,91300470923,True,1
1779.05,1,RS,corrente,85810622193,False,1
2233.0,15,RS,salario,12820380064,False,1
1406.33,9,BA,salario,36115533445,False,0
2529.68,3,SP,poupanca,42277751405,False,1
1820.14,19,BA,corrente,79064286259,True,1
579.66,10,MG,corrente,17692721081,True,1
2581.53,12,SP,poupanca,34372337376,False,1
2264.5,1,SP,corrente,42277751405,False,1
265.03,14,BA,corrente,17692721081,True,1
1857.82,16,RJ,corrente,68131275918,True,1
935.0,21,PR,poupanca,47880396776,True,1
1174.85,0,SP,corrente,35254229622,True,1
2495.63,10,SP,corrente,68866314169,False,1
255.4,18,RS,corrente,54691222463,False,0
1953.47,14,SP,poupanca,78500669606,True,1
110.7,10,BA,poupanca,78500669606,True,1
1800.0,15,BA,corrente,63938194875,True,1
2325.62,0,MG,salario,51569063073,False,1
537.04,23,PR,salario,25040813895,False,0
2783.22,15,SP,poupanca,59553028995,False,1
2199.94,19,BA,corrente,61051923157,True,1
2028.63,13,PR,corrente,38563236869,True,1
2626.02,6,BA,salario,53521975925,False,1
762.05,20,SP,poupanca,21746943406,True,1
2104.5,21,MG,salario,68131275918,True,1
2844.79,6,RJ,corrente,60859513222,False,1
526.77,7,RJ,poupanca,40074279911,True,1
632.76,2,RJ,corrente,30408761018,False,1
2617.44,17,PR,salario,83086204376,True,1
723.34,16,RS,corrente,19892177473,True,1
637.52,3,BA,corrente,29287476034,True,1
2327.58,4,BA,corrente,29287476034,True,1
1557.06,21,SP,corrente,25085304658,True,1
2929.8,11,PR,corrente,40074279911,True,1
181.53,15,BA,salario,12428018704,True,1
912.75,15,RS,poupanca,21746943406,True,1
657.13,9,BA,poupanca,48526971262,False,0
432.96,11,RS,poupanca,39116138805,False,0
1657.41,0,SP,corrente,25396619266,True,1
109.31,2,BA,salario,52593521235,False,0
1860.89,14,PR,corrente,78311095468,False,0
1270.77,12,BA,corrente,20689984320,False,0
2256.96,10,SP,salario,17692725060,True,1
2939.24,3,RJ,corrente,36889760558,False,1
1956.86,0,MG,salario,12524583660,True,1
740.02,14,SP,salario,59495094020,True,1
2486.44,14,PR,corrente,49392613224,True,1
2501.11,9,RS,poupanca,03997709892,True,1
1195.17,19,SP,poupanca,49392613224,True,1
1992.41,16,PR,corrente,75722006644,False,0
1012.4,20,BA,corrente,61556028729,True,1
103.42,19,BA,corrente,87129328005,True,1
1209.36,12,BA,corrente,55536464689,True,1
1884.42,12,RS,poupanca,03192263922,True,1
1601.44,6,RJ,salario,62216586388,True,1
669.83,18,SP,poupanca,49392613224,True,1
1512.1,10,PR,poupanca,75752779644,True,1
2509.24,22,BA,poupanca,54691222463,False,1
1454.86,5,RJ,corrente,37459869587,False,1
849.26,6,MG,poupanca,98809589191,True,1
1000.76,22,PR,poupanca,63520066428,True,1
2745.69,17,BA,corrente,49357956639,False,1
950.54,11,RJ,poupanca,79064286259,True,1
309.23,3,BA,salario,61051923157,True,1
1830.35,2,MG,corrente,03997709892,True,1
1490.76,4,BA,salario,03421792842,False,1
2709.51,21,RJ,poupanca,80067922251,False,1
752.12,12,PR,poupanca,10177727566,True,1
1741.42,3,RJ,corrente,98529663978,False,1
2660.15,7,RJ,salario,25085304658,True,1
1581.27,2,BA,corrente,83723909547,True,1
2533.6,11,MG,salario,50238649095,True,1
566.78,11,RJ,poupanca,92275910935,False,0
2158.4,2,MG,salario,63359298933,False,1
2333.12,13,PR,corrente,98529663978,False,1
36.3,12,MG,salario,75752779644,True,1
1059.28,5,RJ,corrente,83417849270,True,1
524.39,3,RS,salario,09409571006,True,1
2401.35,12,RS,corrente,75722006644,False,1
530.39,19,PR,corrente,52593521235,False,0
1731.06,8,PR,salario,61556028729,True,1
16.25,10,RJ,poupanca,86536455916,False,0
2874.41,7,RJ,poupanca,64663588335,True,1
260.39,5,RJ,poupanca,27934995851,False,0
2348.18,7,RS,poupanca,15451898736,False,1
981.47,8,BA,poupanca,37249484758,True,1
1936.32,2,RJ,salario,03192263922,True,1
506.11,5,BA,corrente,72898095707,False,1
24.8,7,RJ,poupanca,57083290112,True,1
1049.61,13,SP,poupanca,67946617739,True,1
1809.51,22,MG,poupanca,59553028995,False,0
1344.1,2,MG,salario,16882389903,False,1
2005.65,10,MG,poupanca,97622039231,False,1
574.42,18,RJ,corrente,45601621040,True,1
2865.99,20,RS,corrente,57173182295,True,1
2240.47,3,RS,corrente,44129226281,False,1
384.93,4,MG,poupanca,36115533445,False,1
2926.3,4,RS,salario,52640027048,True,1
458.33,21,RS,corrente,50833850004,True,1
2589.01,4,PR,salario,52640027048,True,1
2041.09,4,RS,salario,61556028729,True,1
2076.22,23,MG,poupanca,39703351764,False,1
699.84,21,BA,poupanca,78311095468,False,0
579.21,4,PR,salario,59495094020,True,1
1893.31,11,RJ,corrente,83417849270,True,1
94.4,20,SP,corrente,84073941011,False,0
1994.47,7,RJ,salario,10061333723,False,0
171.98,7,RJ,salario,41029137614,True,1
2599.86,2,MG,poupanca,62216586388,True,1
396.5,0,RS,corrente,82074945903,True,1
709.97,15,RS,corrente,98809589191,True,1
700.21,22,RJ,corrente,09409571006,True,1
2259.38,5,BA,salario,45601621040,True,1
2199.04,4,RS,poupanca,09409571006,True,1
55.81,22,SP,poupanca,80067922251,False,0
24.66,22,BA,corrente,04053280886,True,1
475.05,18,SP,corrente,04053280886,True,1
1777.0,7,RJ,poupanca,68381086559,False,0
277.18,11,PR,poupanca,03421471858,False,0
823.84,4,SP,corrente,03421792842,False,1
724.84,5,PR,poupanca,30242900384,False,1
248.39,10,SP,salario,34372337376,False,0
